"id","address","city","state","zip","retailer_id","lat","long"
195500,"210 South Elizabeth St","Elizabeth","CO",80107,106,39.3585,-104.608
28958,"2100 Legacy Cir","Elizabeth","CO",80107,4,39.3594,-104.626
207975,"2100 Legacy Circle","Elizabeth","CO",80107,106,39.3597,-104.597
33241,"220 S. Elizabeth St.","Elizabeth","CO",80107,2,39.3602,-104.608
3531,"880 South Perry St.","Castle Rock","CO",80104,2,39.3626,-104.862
135341,"880 Kinner Street","Castle Rock","CO",80109,75,39.3643,-104.901
228312,"80 Plum Creek Pkwy","Castle Rock","CO",80104,115,39.3647,-104.862
37976,"355 S WILCOX ST","Castle Rock","CO",80104,5,39.366,-104.863
189558,"110 S Wilcox","Castle Rock","CO",80104,106,39.3681,-104.86
11,"133 Sam Walton Lane","Castle Rock","CO",80104,4,39.3722,-104.856
201709,"4714 Milestone La","Castle Rock","CO",80104,106,39.3722,-104.856
3469,"750 N Ridge Rd","Castle Rock","CO",80104,1,39.3756,-104.828
204233,"848 Ridge Road","Castle Rock","CO",80104,106,39.3763,-104.829
56472,"810 N WILCOX","CASTLE ROCK","CO",80104,28,39.3792,-104.86
208054,"2842 Front Street","Castle Rock","CO",80104,106,39.39,-104.858
198097,"2195 N Hwy 83","Franktown","CO",80116,106,39.3935,-104.755
161286,"3960 Limelight Ave","Castle Rock","CO",80109,85,39.4022,-104.88
161626,"3960 Limelight Ave","Castle Rock","CO",80109,86,39.4022,-104.88
203812,"4400 Front St","Castle Rock","CO",80104,106,39.4059,-104.861
157587,"4654 MILESTONE LN","CASTLE ROCK","CO",80104,82,39.4081,-104.862
583,"5010 Founders Pkwy","Castle Rock","CO",80108,3,39.4082,-104.857
227664,"312 Metzler Dr","Castle Rock","CO",80108,115,39.4091,-104.859
4138,"100 Founders Pkwy","Castle Rock","CO",80104,1,39.4112,-104.865
220003,"62 FOUNDERS PARKWAY","CASTLE ROCK","CO",80104,109,39.4117,-104.865
216913,"34 E Allen Street","Castle Rock","CO",80108,108,39.4118,-104.863
147656,"1360 NEW BEALE STREET","CASTLE ROCK","CO",80108,80,39.4119,-104.876
246541,"34 East Allen Street, #100","Castle Rock","CO",80108,137,39.4119,-104.862
208059,"5254 North Meadows Drive","Castle Rock","CO",80109,106,39.4121,-104.895
190290,"5050 Factory Shops Blvd","Castle Rock","CO",80108,106,39.413,-104.874
225535,"78 East Allen Street","Castle Rock","CO",80104,105,39.4135,-104.863
37697,"14 E ALLEN ST","Castle Rock","CO",80108,5,39.4136,-104.864
183904,"5642 Allen Way","Castle Rock","CO",80108,104,39.4136,-104.865
168000,"32 E. Allen Street","Castle Rock","CO",80108,97,39.4137,-104.863
148623,"800 New Memphis Court","Castle Rock","CO",80108,78,39.4141,-104.871
145114,"333 W Allen Street","Castle Rock","CO",80108,79,39.4142,-104.867
55341,"12285 S PARKER RD","PARKER","CO",80134,28,39.4351,-104.76
208057,"7007 E Bayou Gulch Rd","Parker","CO",80134,106,39.4363,-104.756
199077,"173 Bulldogger Rd","Bailey","CO",80421,106,39.4401,-105.45
163620,"OUTLETS AT CASTLEROCK 5050 FACTORY SHOPPES BL","CASTLE ROCK","CO",80104,93,39.4505,-104.869
254250,"5050 Factory Shops Blvd","Denver","CO",80108,157,39.4505,-104.869
55267,"19832 E HILLTOP RD","PARKER","CO",80134,28,39.4507,-104.681
5893,"7284 Lagae Rd","Castle Pines","CO",80108,1,39.4689,-104.882
38458,"7370 LAGAE RD","Castle Rock","CO",80108,5,39.469,-104.882
197121,"558 Castle Pines Parkway","Castle Rock","CO",80104,106,39.4719,-104.896
32503,"560 Castle Pines Pkwy","Castle Rock","CO",80108,2,39.4722,-104.875
38071,"13143 S PARKER RD","Parker","CO",80134,5,39.4777,-104.758
197313,"13097 S Parker Rd","Parker","CO",80134,106,39.4789,-104.759
22905,"12959 S Parker Rd","Parker","CO",80134,1,39.4797,-104.76
210722,"8357 North Rampart Range Road","Littleton","CO",80125,106,39.483,-105.073
30059,"8355 N. Rampart Range Road","Littleton","CO",80125,2,39.4846,-105.073
138922,"18811 Ponderosa Drive","Parker","CO",80134,75,39.4895,-104.845
208053,"22219 Hilltop Rd","Parker","CO",80138,106,39.4901,-104.728
192490,"9807 S Parker Rd","Parker","CO",80134,106,39.4996,-104.761
148774,"11481 S 20 Mile Rd","Parker","CO",80134,78,39.5102,-104.764
160838,"11267 Pikes Peak Dr","Parker,","CO",80138,84,39.5113,-104.762
225393,"11215 S. Parker Road","Parker","CO",80134,105,39.5115,-104.764
157501,"11183 A S PARKER RD","PARKER","CO",80134,82,39.5117,-104.765
167994,"11290 Twenty Mile Drive","Parker","CO",80134,97,39.5118,-104.77
805,"11150 S Twenty Mile Rd","Parker","CO",80134,3,39.5125,-104.772
202927,"11101 S Parker Rd","Parker","CO",80134,106,39.5132,-104.768
355,"11101 S Parker Rd","Parker","CO",80134,4,39.5133,-104.768
145101,"11111 South Parker Road","Parker","CO",80134,79,39.5144,-104.764
193461,"11017 S Parker Rd","Parker","CO",80134,106,39.5158,-104.764
2469,"11051 So. Parker Rd.","Parker","CO",80134,2,39.5162,-104.765
183248,"18701 E. Main St.","Parker","CO",80134,104,39.5185,-104.771
220907,"11011 S. PARKER ROAD","PARKER","CO",80134,109,39.5192,-104.767
178224,"10853 U.S. Hwy 285","Conifer","CO",80433,100,39.5194,-105.306
161325,"18625 Stage Run Rd","Parker","CO",80134,85,39.5199,-104.772
161665,"18625 Stage Run Rd","Parker","CO",80134,86,39.5199,-104.772
189957,"10875 US Hwy 285","Conifer","CO",80433,106,39.52,-105.306
208056,"5810 McArthur Ranch Rd","Highlands Ranch","CO",80124,106,39.5206,-104.923
208060,"10585 Mountain Vista Ridge","Highlands Ranch","CO",80126,106,39.521,-104.965
216882,"11153 S. Parker Rd","Parker","CO",80134,108,39.5218,-104.766
16022,"4000 Red Cedar Dr","Highlands Ranch","CO",80126,1,39.5255,-104.94
200505,"3996 Red Cedar Dr","Highlands Ranch","CO",80126,106,39.5258,-104.942
4080,"27152 Main Street","Conifer","CO",80433,2,39.5274,-105.305
35506,"4175 E WILDCAT RESERVE PKWY","Highlands Ranch","CO",80126,5,39.5285,-104.941
568,"10001 Commons St","Lone Tree","CO",80124,3,39.5341,-104.882
225718,"9994 Commons Street","Lone Tree","CO",80124,105,39.5344,-104.882
208058,"1991 Wildcat Reserve Pkwy","Highlands Ranch","CO",80129,106,39.5345,-105.014
54853,"16981 LINCOLN AVE","PARKER","CO",80134,28,39.5345,-104.792
147389,"10000 SOUTH TWENTY MILE ROAD","PARKER","CO",80134,80,39.5346,-104.773
7289,"2205 W Wildcat Reserve Pkwy","Highlands Ranch","CO",80129,1,39.5348,-105.014
246548,"9992 Commons St., #130","Lone tree","CO",80124,137,39.5352,-104.882
220781,"17051 E LINCOLN AVE","PARKER","CO",80134,109,39.5352,-104.79
5873,"17031 Lincoln Ave","Parker","CO",80134,1,39.5356,-104.791
205944,"12155 Lioness Way","Parker","CO",80134,106,39.5356,-104.848
210170,"17001 Lincoln Ave","Parker","CO",80134,106,39.5361,-104.792
196843,"2229 Wildcat Reserve Pky","Highlands Ranch","CO",80129,106,39.5362,-105.017
2778,"9229 E. Lincoln Ave","Lone Tree","CO",80129,2,39.5364,-104.884
55278,"11802 E OSWEGO ST","ENGLEWOOD","CO",80112,28,39.5364,-104.852
36968,"19028 LINCOLN AVE","Parker","CO",80134,5,39.5368,-104.769
148850,"10460 Park Meadows Dr","Littleton","CO",80124,78,39.5372,-104.873
221989,"9231 E LINCOLN AVE","LONE TREE","CO",80124,109,39.5373,-104.883
183693,"2209 W. Wildcat Reserve Parkway","Highlands Ranch","CO",80129,104,39.5373,-105.014
183308,"9500 Heritage Hills Circle","Lone Tree","CO",80124,104,39.5376,-104.879
190393,"9227 E Lincoln Ave","Littleton","CO",80124,106,39.5386,-104.884
216881,"9400 Heritage Hills Cir","Littleton","CO",80124,108,39.539,-104.884
177735,"9751 S. Parker Rd.","Parker","CO",80134,99,39.5392,-104.771
139850,"3520 Town Center Drive","Highlands Ranch","CO",80129,75,39.5397,-105.011
159211,"1265 SGT JON STILES DRIVE","HIGHLANDS RANCH","CO",80129,83,39.5397,-105.011
208055,"15655 Brookstone Drive","Parker","CO",80134,106,39.5404,-104.809
204327,"6654 Timberline Rd","Highlands Ranch","CO",80130,106,39.5412,-104.911
37115,"6650 TIMBERLINE RD","Highlands Ranch","CO",80130,5,39.5416,-104.913
179087,"9567 S. UNIVERSITY BLVD.","HIGHLANDS RANCH","CO",80126,83,39.5422,-104.943
195372,"9567 South University Blvd","Highlands Ranch","CO",80126,106,39.5422,-104.943
167975,"9579 S University Boulevard","Highlands Ranch","CO",80126,97,39.5422,-104.94
216874,"9563 South University Blvd.","Highlands Ranch","CO",80126,108,39.5426,-104.938
16876,"9551 S University Blvd","Highlands Ranch","CO",80126,1,39.5428,-104.945
116554,"9563 S. University Blvd., Ste. A","Highlands Ranch","CO",80126,57,39.543,-104.942
225436,"25597 Conifer Rd.","Conifer","CO",80433,105,39.543,-105.293
138055,"9401 South University Blvd","Highlands Ranch","CO",80126,75,39.5437,-104.969
14603,"25637 Conifer Rd","Conifer","CO",80433,1,39.544,-105.292
208061,"9375 Cresthill Lane","Highlands Ranch","CO",80130,106,39.5446,-104.933
91059,"9366 S Colorado Blvd","Highlands Ranch","CO",80126,48,39.5452,-104.944
222490,"9557 S UNIVERSITY BLVD","HIGHLANDS RANCH","CO",80126,109,39.5454,-104.946
35931,"9390 S UNIVERSITY BLVD","Highlands Ranch","CO",80126,5,39.5455,-104.945
246546,"9352 S. Colorado Blvd.","Highlands Ranch","CO",80126,137,39.5457,-104.944
225373,"9364 S. Colorado Blvd.","Highlands Ranch","CO",80126,105,39.5457,-104.944
216900,"1601 Mayberry Dr","Highlands Ranch","CO",80127,108,39.5458,-105.002
145120,"1200 Mayberry Drive","Highlands Ranch","CO",80129,79,39.546,-105.002
229817,"9385 South Colorado Blvd","Highlands Ranch","CO",80126,116,39.5462,-104.944
225468,"9338 S Dorchester St.","Highlands Ranch","CO",80129,105,39.5467,-104.999
178233,"9315 Dorchester St., Unit G-104","Highlands Ranch","CO",80129,100,39.5469,-105.001
50532,"9301 S PARKER ROAD AND E-470","PARKER","CO",80134,28,39.5473,-104.774
196693,"3506 Town Center Dr","Highlands Ranch","CO",80126,106,39.5476,-105.035
56541,"3520 TOWN CENTER DR","HIGHLANDS RANCH","CO",80129,28,39.5477,-105.036
222489,"9245 S. BROADWAY","HIGHLANDS RANCH","CO",80126,109,39.5483,-104.994
194829,"9245 S Broadway","Highlands Ranch","CO",80129,106,39.5484,-104.995
29248,"9255 S. Broadway","Highlands Ranch","CO",80129,2,39.5484,-104.992
230036,"9249 S Broadway Ste 700","Highlands Ranch","CO",80126,116,39.5486,-104.992
36797,"9141 S BROADWAY","Highlands Ranch","CO",80129,5,39.5498,-104.992
76,"1265 Sgt Jon Stiles Dr","Highlands Ranch","CO",80129,3,39.55,-105.006
138923,"9137 Westview Road","Littleton","CO",80124,75,39.5506,-104.897
188914,"9226 Park Meadows Dr","Lone Tree","CO",80124,106,39.5548,-104.884
163151,"9355 Park Meadows Drive","Littleton","CO",80124,91,39.5553,-104.883
163229,"9355 Park Meadows Drive","Littleton","CO",80124,92,39.5553,-104.883
167982,"9233 Park Meadows Drive","Lone Tree","CO",80124,97,39.5557,-104.882
251065,"9155 PARK MEADOWS DR.","LONE TREE","CO",80124,153,39.5558,-104.883
56534,"8808 S COLORADO BLVD","LITTLETON","CO",80126,28,39.5563,-104.942
196371,"8515 Park Meadows Ctr Dr","Littleton","CO",80124,106,39.5569,-104.883
160194,"8682 Park Meadows Center Dr Marketplace Meadows","Lone Tree,","CO",80124,84,39.5573,-104.874
91506,"8686 Park Meadows Center Drive","Littleton","CO",80124,46,39.558,-104.877
201342,"8820 American Way","Englewood","CO",80112,106,39.5583,-104.823
91665,"18414 Cottonwood Dr","Parker","CO",80138,46,39.5586,-104.777
183665,"18320 Cottonwood Dr.","Parker","CO",80138,104,39.5588,-104.777
2634,"8673 S Quebec St","Highlands Ranch","CO",80130,1,39.559,-104.907
54889,"8750 S YOSEMITE ST","LONE TREE","CO",80124,28,39.5591,-104.88
158234,"8695 PARK MEADOWS DR","LITTLETON","CO",80124,82,39.5598,-104.879
161011,"103 W Centennial Blvd","Highlands Ranch","CO",80129,85,39.5602,-104.991
161351,"103 W Centennial Blvd","Highlands Ranch","CO",80129,86,39.5602,-104.991
164289,"7155 BUSINESS CENTER DR","HIGHLANDS RANCH","CO",80130,94,39.5607,-104.905
254255,"8505 Park Meadows Center Drive","Littleton","CO",80124,157,39.5617,-104.879
409,"6675 Business Center Dr","Highlands Ranch","CO",80130,4,39.5624,-104.911
89612,"7817 Park Meadows Dr","Lone Tree","CO",80124,47,39.5624,-104.901
157511,"8440 S KIPLING PKWY","LITTLETON","CO",80127,82,39.5628,-105.108
225715,"8441 S. Yosemite Street","Lone Tree","CO",80124,105,39.5636,-104.883
148700,"8454 S Kipling Pkwy","Littleton","CO",80127,78,39.5636,-105.11
145093,"8477 S Yosemite Ave","Lone Tree","CO",80124,79,39.5637,-104.883
222503,"9956 W REMINGTON PLAZA","LITTLETON","CO",80127,109,39.5642,-105.108
216880,"9956 Remington","Littleton","CO",80128,108,39.5644,-105.107
196927,"9956 W. Remington Place","Littleton","CO",80127,106,39.5645,-105.108
221710,"8505 PARK MEADOWS CENTER","LITTLETON","CO",80124,109,39.5646,-104.877
225369,"9956 W. Remington Place","Littleton","CO",80128,105,39.5647,-105.108
190468,"2030 E County Line Rd","Littleton","CO",80126,106,39.5647,-104.962
110,"1950 E County Line Rd","Highlands Ranch","CO",80126,3,39.5652,-104.965
116549,"8331 Willow Street, Unit B","Lone Tree","CO",80124,57,39.5654,-104.888
246039,"8334 WILLOW ST","LONE TREE","CO",80124,138,39.5656,-104.886
24114,"8380 S COLORADO BLVD","HIGHLANDS RANCH","CO",80126,28,39.5659,-104.941
205707,"525 County Road 166","Parker","CO",80138,106,39.5659,-104.658
164049,"9505 E. COUNTY LINE ROAD","ENGLEWOOD","CO",80112,93,39.5661,-104.879
148446,"2070 E County Line Rd","Highlands Ranch","CO",80126,78,39.5662,-104.961
38870,"7443 W CHATFIELD AVE","Littleton","CO",80128,5,39.5662,-105.08
191464,"8223 S Quebec St","Englewood","CO",80112,106,39.5669,-104.907
184578,"8255 South Chester St.","Englewood","CO",80112,104,39.5672,-104.88
228292,"8225 S Chester St","Centennial","CO",80112,115,39.5674,-104.88
221711,"8223 S. QUEBEC STREET","CENTENNIAL","CO",80112,109,39.5675,-104.906
18063,"8200 S Holly St","Centennial","CO",80122,1,39.5675,-104.921
20492,"8200 So. Quebec","Englewood","CO",80111,2,39.5676,-104.904
158235,"8222 S UNIVERSITY BLVD","LITTLETON","CO",80122,82,39.5681,-104.959
35708,"8151 S QUEBEC ST","Englewood","CO",80112,5,39.5684,-104.904
195969,"8176 S Wadsworth Blvd","Littleton","CO",80128,106,39.5687,-105.083
227082,"8053 S Broadway","Littleton","CO",80122,115,39.569,-104.989
15938,"8126 S Wadsworth Blvd","Littleton","CO",80128,1,39.5692,-105.083
186972,"7941 S Broadway","Littleton","CO",80122,106,39.5726,-104.988
18104,"100 East Mineral Drive","Littleton","CO",80122,12,39.5729,-104.988
18032,"7901 S Broadway","Littleton","CO",80122,1,39.573,-104.989
178235,"S. Broadway & W. Mineral Ave., (NW Corner)","Littleton","CO",80122,100,39.5734,-104.989
33531,"181 W. Mineral Avenue","Littleton","CO",80120,2,39.5736,-104.99
217776,"100 EAST MINERAL DRIVE","LITTLETON","CO",80122,109,39.5737,-104.988
197314,"22775 E Aurora Pky","Aurora","CO",80016,106,39.5745,-104.723
15393,"22675 E. Aurora Pkwy","Aurora","CO",80016,2,39.5755,-104.725
8400,"7575 S University Blvd","Centennial","CO",80122,1,39.5792,-104.961
228381,"12482 W Ken Caryl Ave","Littleton","CO",80127,115,39.5792,-105.136
39944,"7510 S GARTRELL RD","Aurora","CO",80016,5,39.5795,-104.724
221904,"7301 S SANTE FE DRIVE","LITTLETON","CO",80120,109,39.5798,-105.026
183332,"7515 S. University Blvd.","Littleton","CO",80122,104,39.5799,-104.96
18280,"7500 So. Pierce","Littleton","CO",80123,2,39.58,-105.074
183256,"12512 W. Ken Caryl Ave.","Littleton","CO",80127,104,39.5801,-105.137
229793,"7523 South University Blvd.","Littleton","CO",80122,116,39.5802,-104.96
54783,"12532 W KEN CARYL AVE","LITTLETON","CO",80127,28,39.5803,-105.139
138261,"10380 East Arapahoe","Englewood","CO",80112,75,39.5805,-104.901
140152,"6712 South Potomac Street","Englewood","CO",80112,75,39.5805,-104.901
158553,"9425 EAST COUNTY LINE RD","ENGLEWOOD","CO",80112,83,39.5805,-104.901
55554,"3099 W MINERAL AVE","LITTLETON","CO",80120,28,39.5805,-105.029
33263,"12442 W. Ken Caryl Avenue","Littleton","CO",80127,2,39.5806,-105.135
225313,"8719 E. Dry Creek Road","Centennial","CO",80112,105,39.5807,-104.888
43,"8959 E DRY CREEK RD","Centennial","CO",80112,5,39.5808,-104.885
35946,"7496 S SIMMS ST","Littleton","CO",80127,5,39.5811,-105.128
511,"7400 S Gartrell Rd","Aurora","CO",80016,3,39.5811,-104.723
55563,"7451 S GARTRELL RD","AURORA","CO",80016,28,39.5813,-104.726
136294,"301 East County Line","Littleton","CO",80122,75,39.5814,-104.956
158761,"7460 S UNIVERSITY BLVD","LITTLETON","CO",80122,83,39.5814,-104.956
135817,"7480 South University Blvd.","Littleton","CO",80122,75,39.5814,-104.956
2875,"11747 W Ken Caryl Ave","Littleton","CO",80127,1,39.5817,-105.131
188047,"11757 W Ken Caryl Ave","Littleton","CO",80127,106,39.5817,-105.132
229839,"7456 South Simms St., Suite E","Littleton","CO",80127,116,39.5821,-105.128
157756,"7350 S. GARTRELL ROAD","AURORA","CO",80016,82,39.5825,-104.721
189775,"7410 S University Blvd","Centennial","CO",80122,106,39.5825,-104.96
167978,"7301 South Santa Fe Drive","Littleton","CO",80120,97,39.5826,-105.026
56653,"JORDEN RD @ BRONCOS PKWY","ENGLEWOOD","CO",80112,28,39.5842,-104.807
225367,"7301 S. Santa Fe Drive","Littleton","CO",80120,105,39.5845,-105.024
216886,"7301 S. Santa Fe Dr","Littleton","CO",80120,108,39.5859,-105.026
162269,"6901 S. Vine St.","Centennial","CO",80122,87,39.5913,-104.965
162682,"6901 S. Vine St.","Centennial","CO",80122,88,39.5913,-104.965
48237,"6780 South University Blvd.","Littleton","CO",80122,12,39.5914,-104.96
160907,"15800 E Briarwood Cir","Aurora,","CO",80016,84,39.5917,-104.803
140072,"9985 West Remington Place","Littleton","CO",80128,75,39.5918,-105.083
91187,"6853 South York Street, Suite 119","Centennial","CO",80122,48,39.592,-104.962
1049,"15700 E Briarwood Cir","Aurora","CO",80016,3,39.5927,-104.804
56474,"6802 S YOSEMITE ST","CENTENNIAL","CO",80112,28,39.5929,-104.888
2,"10900 E Briarwood Ave","Centennial","CO",80112,4,39.5931,-104.862
33639,"6767 S Clinton St","Englewood","CO",80112,3,39.5932,-104.882
221015,"6730 S PIERCE STREET","LITTLETON","CO",80123,109,39.5937,-105.071
2448,"6760 S Pierce St","Littleton","CO",80128,1,39.594,-105.073
225491,"10909 E. Arapahoe Place","Centennial","CO",80112,105,39.594,-104.827
219269,"CHERRY KNOLLS SHOPPING CENTER","LITTLETON","CO",80122,109,39.5941,-104.96
38244,"16440 E ARAPAHOE RD","Foxfield","CO",80016,5,39.5943,-104.797
10578,"5050 E Arapahoe Rd","Centennial","CO",80122,1,39.5945,-104.928
184095,"6710 S. Cornerstar Way","Aurora","CO",80016,104,39.5945,-104.805
225643,"16270 E. Arapahoe Road","Foxfield","CO",80016,105,39.5948,-104.8
160790,"6707 S Vine St, Ste. D","Centennial,","CO",80122,84,39.5949,-104.965
246537,"6710 S. Cornerstar Way Unit C","Aurora","CO",80016,137,39.5949,-104.802
53390,"8250 W COALMINE UNIT A","LITTLETON","CO",80123,28,39.595,-105.091
225675,"6703 South University Boulevard","Centennial","CO",80122,105,39.5951,-104.96
198116,"5270 East Arapahoe Rd","Littleton","CO",80122,106,39.5951,-104.927
189163,"8575 E Arapahoe Rd","Greenwood Village","CO",80112,106,39.5951,-104.889
216903,"2370 East Arapahoe","Centennial","CO",80122,108,39.5951,-104.957
29642,"7375 Arapahoe Rd.","Englewood","CO",80112,2,39.5951,-104.903
178232,"8547 E. Arapahoe Rd., #K","Greenwood Village","CO",80112,100,39.5951,-104.891
183374,"12073 E. Arapahoe Rd.","Centennial","CO",80112,104,39.5951,-104.849
163148,"8141 E. Arapahoe Road","Englewood","CO",80112,91,39.5951,-104.895
163226,"8141 E. Arapahoe Road","Englewood","CO",80112,92,39.5951,-104.895
145094,"9401 E Arapahoe Rd","Greenwood Village","CO",80112,79,39.5951,-104.879
246545,"8547 E. Arapahoe Road.","Greenwood Village","CO",80112,137,39.5951,-104.891
225476,"7465 E. Arapahoe Road","Centennial","CO",80012,105,39.5952,-104.902
239677,"8507 E. Arapahoe Road","Greenwood Village","CO",80112,121,39.5952,-104.891
167995,"6770 S. Cornerstar Way, Suite E","Aurora","CO",80016,97,39.5952,-104.802
187283,"6768 Coalmine Ave","Littleton","CO",80123,106,39.5952,-105.072
222914,"8575 E. ARAPAHOE RD","GREENWOOD VILLAGE","CO",80112,109,39.5952,-104.889
216885,"12023 E Arapahoe Rd","Centennial","CO",80112,108,39.5954,-104.85
230152,"12073 E. Arapahoe Rd, Unit 100","Centennial","CO",80112,116,39.5956,-104.849
197327,"12073 E Araphahoe Rd","Centennial","CO",80112,106,39.5956,-104.849
37563,"6789 W COAL MINE AVE","Littleton","CO",80123,5,39.5956,-105.072
230038,"6650 South Yosemite Street","Englewood","CO",80111,116,39.5956,-104.889
22755,"2281 E ARAPAHOE RD","Centennial","CO",80122,5,39.5957,-104.962
148631,"6646 S Parker Road","Aurora","CO",80016,78,39.5959,-104.803
186212,"9555 E Arapahoe Rd","Englewood","CO",80112,106,39.596,-104.878
161280,"6696 S Parker Rd","Aurora","CO",80016,85,39.5961,-104.798
161620,"6696 S Parker Rd","Aurora","CO",80016,86,39.5961,-104.798
177740,"8557 E. Arapahoe Rd. #B","Greenwood Village","CO",80112,99,39.5962,-104.891
116367,"9696 E. Arapahoe Rd.","Greenwood Village","CO",80112,57,39.5964,-104.876
56314,"6630 S YOSEMITE ST","ENGLEWOOD","CO",80111,28,39.5965,-104.889
650,"24250 E SMOKY HILL RD","Aurora","CO",80016,5,39.5965,-104.705
184283,"6570 S. Yosemite Street, Unit D","Greenwood Village","CO",80111,104,39.5971,-104.888
148035,"24505 E. WHEATLANDS PARKWAY","AURORA","CO",80016,80,39.5978,-104.703
188079,"6554 S Parker Rd","Aurora","CO",80016,106,39.5978,-104.803
146610,"9100 EAST PEAKVIEW AVENUE","GREENWOOD VILLAGE","CO",80111,80,39.5978,-104.884
52903,"6515 S. DAYTON","GREENWOOD VILLAGE","CO",80111,28,39.5984,-104.876
140660,"2397 West Belleview Ave","Littleton","CO",80120,75,39.5994,-105.004
12871,"6412 S Parker Rd","Aurora","CO",80016,1,39.5997,-104.805
225489,"23923 E. Prospect Avenue","Aurora","CO",80016,105,39.6006,-104.71
164169,"24101 A EAST ORCHARD ROAD","AURORA","CO",80016,94,39.6006,-104.713
158782,"24101 E. ORCHARD RD STE C","AURORA","CO",80016,83,39.6012,-104.739
148902,"6379 S Southlands Pkwy","Aurora","CO",80016,78,39.6017,-104.71
223390,"24112 EAST ORCHARD RD","AURORA","CO",80016,109,39.6026,-104.708
216899,"6200 South Main St","Aurora","CO",80016,108,39.6035,-104.712
178217,"24107 E. Commons Ave., Ste. 101","Aurora","CO",80016,100,39.6036,-104.707
89289,"6201 S Aurora Pkwy","Aurora","CO",80016,47,39.6036,-104.705
230296,"6232 S Parker Rd, Suite 400","Centennial","CO",80016,116,39.6038,-104.807
205691,"6295 S Main Street","Aurora","CO",80016,106,39.6045,-104.709
183831,"24100 E. Commons Ave.","Aurora","CO",80016,104,39.6045,-104.706
106,"6101 S Aurora Pkwy","Aurora","CO",80016,4,39.6061,-104.705
161279,"23955 E Plaza Ave","Aurora","CO",80016,85,39.6062,-104.709
161619,"23955 E Plaza Ave","Aurora","CO",80016,86,39.6062,-104.709
229880,"8246 W. Bowles Ave, Suite A","Littleton","CO",80123,116,39.607,-105.09
145112,"6000 South Gun Club Road","Aurora","CO",80016,79,39.6075,-104.717
160550,"5999 S Southlands Pkwy","Aurora,","CO",80016,84,39.6077,-104.705
22933,"6000 S Holly St","Greenwood Village","CO",80111,1,39.6077,-104.921
975,"13420 W Coal Mine Ave","Littleton","CO",80127,4,39.608,-105.15
7522,"20901 East Smoky Hill Road","Centennial","CO",80015,12,39.6082,-104.744
210720,"5910 South University","Greenwood Village","CO",80121,106,39.6083,-104.958
167976,"5910 South Holly Street","Greenwood Village","CO",80111,97,39.6086,-104.922
186656,"20941 E Smoky Hill Rd","Centennial","CO",80015,106,39.6092,-104.744
225312,"8246 W. Bowles Ave.","Littleton","CO",80123,105,39.6096,-105.089
228407,"8775 E Orchard Rd","Greenwood Village","CO",80111,115,39.6097,-104.888
35990,"5870 S KIPLING PKWY","Littleton","CO",80127,5,39.6099,-105.109
14142,"11601 West Bowles Avenue","Littleton","CO",80127,12,39.61,-105.129
18181,"3615 W Bowles Ave","Littleton","CO",80123,4,39.61,-105.035
198975,"5894 South Zang St.","Littleton","CO",80127,106,39.6102,-105.145
205170,"8081 E Orchard Rd","Greenwood Village","CO",80111,106,39.6107,-104.896
34,"9390 W Cross Dr","Littleton","CO",80123,3,39.6108,-105.102
254254,"8501 West Bowles Avenue","Littleton","CO",80123,157,39.6109,-105.095
221694,"8501 WEST BOWLES AVE","LITTLETON","CO",80123,109,39.611,-105.098
161313,"8035 W Bowles Ave","Littleton","CO",80123,85,39.6112,-105.085
161653,"8035 W Bowles Ave","Littleton","CO",80123,86,39.6112,-105.085
8390,"20153 E. Smoky Hill Rd.","Centennial","CO",80015,2,39.6112,-104.754
183564,"20209 E. Smoky Hill Rd.","Centennial","CO",80015,104,39.6112,-104.753
167979,"8501 West Bowles Avenue","Littleton","CO",80123,97,39.6115,-105.095
36506,"20051 E SMOKY HILL RD","Aurora","CO",80015,5,39.6121,-104.754
211073,"19761 East Smoky Hill Road","Centennial","CO",80015,106,39.6128,-104.757
68502,"1500 W Littleton Blvd #106","Littleton","CO",80120,35,39.6129,-105.004
22931,"100 W Littleton Blvd","Littleton","CO",80120,1,39.6131,-104.99
186590,"40 West Littleton Blvd","Littleton","CO",80120,106,39.6133,-104.99
183851,"5699 S. Broadway","Littleton","CO",80121,104,39.6133,-104.988
211569,"5648 S. Parker Road","Aurora","CO",80015,106,39.6135,-104.814
52695,"1499 W. LITTLETON BLVD","LITTLETON","CO",80120,28,39.6135,-105.005
33953,"5650 S Chambers Rd","Aurora","CO",80015,4,39.6141,-104.815
246025,"5620 S PARKER RD","AURORA","CO",80015,138,39.6143,-104.815
148369,"8450 W Cross Dr","Littleton","CO",80123,78,39.6144,-105.092
3327,"19711 E Smoky Hill Rd","Centennial","CO",80015,1,39.6145,-104.76
177742,"8601 W. Cross Dr.","Littleton","CO",80123,99,39.6148,-105.095
54060,"5595 S. BROADWAY","LITTLETON","CO",80121,28,39.6153,-104.988
145108,"5600 South Chambers Rd","Aurora","CO",80015,79,39.6162,-104.813
157470,"5520 S PARKER RD","AURORA","CO",80015,82,39.6165,-104.815
157778,"8500 W. CRESTLINE AVE","LITTLETON","CO",80123,82,39.6171,-105.093
184204,"8100 W. Crestline Ave","Denver","CO",80123,104,39.6175,-105.089
116568,"8100 W. Crestline Ave., Ste. A2","Littleton","CO",80123,57,39.6176,-105.088
